date,headline,snippet,url
2020-01-31,Tax System Favoring Central Park Co-ops and Brooklyn Brownstones Could End,"New York City property taxes, long considered inequitable, could face a big overhaul under a plan from a mayoral commission.",https://www.nytimes.com/2020/01/30/nyregion/property-tax-reform-nyc.html
2020-01-31,"Lamar Alexander, Key G.O.P. Senator, Plans to Oppose Move for New Evidence",The Tennessee Republican said House Democrats had proved that President Trump withheld military aid to pressure Ukraine to investigate his political rival but that this was not impeachable.,https://www.nytimes.com/2020/01/30/us/politics/trump-senate-impeachment-trial.html
2020-01-31,Trump’s Middle East Plan: Starting Point or Dead End?,A long-awaited “deal” gives Israel’s right wing what it wants.,https://www.nytimes.com/2020/01/30/opinion/peace-plan-trump.html
2020-01-31,Did I Just Get Yanged?,Andrew Yang is showing what healthy populism looks like.,https://www.nytimes.com/2020/01/30/opinion/sunday/andrew-yang-2020.html
2020-01-31,Spotlight Falls on Democrats From Trump-Friendly States,Attention has centered on four Republicans who might break ranks in President Trump’s impeachment trial. But Democrats have their own list of potential defectors.,https://www.nytimes.com/2020/01/30/us/politics/trump-impeachment-democrats.html
2020-01-31,Helicopter in Kobe Bryant Crash Wasn’t Legal to Fly in Poor Visibility,The pilot who flew Mr. Bryant and seven others through deteriorating weather was qualified to fly with the use of his instruments. But the company he worked for didn’t have the needed certification.,https://www.nytimes.com/2020/01/30/us/kobe-bryant-crash-flight-certification.html
2020-01-31,"Man Faces a Proposed $13 Million Fine for Racist Robocalls, U.S. Says","The Federal Communications Commission said the intent of the robocalls was to “cause harm” with more than 6,000 such calls in six states.",https://www.nytimes.com/2020/01/30/us/racist-robocalls.html
2020-01-31,Architect of C.I.A. Torture Program Testifies Prisoners Acted Well Adjusted,"Dr. James E. Mitchell said in court at Guantánamo Bay that the alleged leader of the Sept. 11 plot, Khalid Shaikh Mohammed, was fine after 183 rounds of waterboarding.",https://www.nytimes.com/2020/01/30/us/politics/cia-torture-trial-guantanamo.html
2020-01-31,Trump Called Powell an ‘Enemy.’ ‘Ugh’ Was a Response Inside the Fed.,Internal emails show that Federal Reserve leaders emailed around an article in which a Republican senator defended the chair.,https://www.nytimes.com/2020/01/30/business/economy/fed-trump-powell-ugh.html
2020-01-31,Inside the California Military Base a Coronavirus Evacuee Tried to Flee,The 195 Americans who flew from China to California were first told they must clear medical tests that could take 72 hours or many days. Now they are all being quarantined for two weeks.,https://www.nytimes.com/2020/01/30/us/coronavirus-americans-evacuate.html
2020-01-31,State Department Warns Against Traveling to China Amid Coronavirus Outbreak,"Americans who are currently in China should consider leaving, United States officials said.",https://www.nytimes.com/2020/01/30/world/asia/Coronavirus-travel-advisory-.html
2020-01-31,What Iowa Caucusgoers Have to Say,The New York Times polled 584 Democrats likely to caucus in Iowa. Fifteen of them agreed to talk to us on camera. Here is what they told us.,https://www.nytimes.com/interactive/2020/01/30/us/politics/iowa-poll-voters.html
2020-01-31,"‘Medea’ Review: Rose Byrne and Bobby Cannavale, Torched by Love",Simon Stone’s contemporary spin on the classic tale of marital vengeance feels more clinical than tragic.,https://www.nytimes.com/2020/01/30/theater/medea-review.html
2020-01-31,N.B.A. Suspends 3 Players Over Knicks-Grizzlies Squabble,"The league also fined Knicks forward Marcus Morris Sr., in part for comments he made after Wednesday’s game, saying a Memphis player had “female tendencies.”",https://www.nytimes.com/2020/01/30/sports/basketball/knicks-fight-payton-crowder-suspensions.html
2020-01-31,U.S.A. Gymnastics Offers $215 Million to Larry Nassar Victims,A lawyer for more than 200 women and girls who accused Mr. Nassar of abuse called the offer “unconscionable.”,https://www.nytimes.com/2020/01/30/sports/USA-gymnastics-nassar.html
2020-01-31,Where All the Pieces Fall Into Place,John Guzzetta and Michael Hawkins give our Friday puzzle some spice.,https://www.nytimes.com/2020/01/30/crosswords/daily-puzzle-2020-01-31.html
2020-01-31,Questions at Impeachment Trial on Witnesses and Whistle-Blower,"On their last day of questioning in the impeachment trial of President Trump, senators put Chief Justice John G. Roberts Jr. in the middle of the fray.",https://www.nytimes.com/video/questions-on-witnesses-and-whistle-blower-at-impeachment-trial.html
2020-01-31,Impeachment Briefing: Is It Over?,Senator Lamar Alexander said he would not vote for new witnesses — a possible death blow to the Democrats’ case.,https://www.nytimes.com/2020/01/30/us/politics/impeachment-briefing-is-it-over.html
2020-01-31,‘Crushes Thrive in Small Spaces’,"If Tinder is about your first impression, working on a cruise ship is about your 15th impression, or 29th.",https://www.nytimes.com/2020/01/31/style/modern-love-cruise-tinder-crushes-thrive-in-small-spaces.html
2020-01-31,Quotation of the Day: Iowa Could Make or Break Biden’s War Chest,"Quotation of the Day for Friday, January 31, 2020.",https://www.nytimes.com/2020/01/31/todayspaper/quotation-of-the-day-iowa-could-make-or-break-bidens-war-chest.html
2020-01-31,Britain’s Brexit Shrug: Let’s Just Get On With It,"For the last three years, Britons have debated Brexit. Now that it is here, there is a sense of relief even though the country still must decide what sort of Brexit it wants.",https://www.nytimes.com/2020/01/31/world/europe/brexit-boris-johnson.html
2020-01-31,What’s Next for Britons Who Lost the Brexit Battle,"Having bet it all on stopping Brexit and lost, Remainers now look to keeping Britain as close to the European Union as possible.",https://www.nytimes.com/2020/01/31/world/europe/brexit-remainers.html
2020-01-31,"Corrections: Jan. 31, 2020","Corrections that appeared in print on Friday, Jan. 31, 2020.",https://www.nytimes.com/2020/01/31/pageoneplus/corrections-jan-31-2020.html
2020-01-31,"As Virus Spreads, U.S. Temporarily Bars Foreigners Who’ve Visited China",Most foreign nationals will not be allowed to enter the United States if they’ve been to China in the preceding two weeks.,https://www.nytimes.com/2020/01/31/world/asia/coronavirus-china.html
2020-01-31,Your Friday Briefing,"Brexit, Coronavirus, Kobe Bryant: Here’s what you need to know.",https://www.nytimes.com/2020/01/31/briefing/brexit-coronavirus-kobe-bryant.html
2020-01-31,Britain Is Leaving. Europe Has to Change.,There’s an enormous danger in doing nothing.,https://www.nytimes.com/2020/01/31/opinion/eu-brexit-uk.html
2020-01-31,What’s on TV Friday: ‘Bojack Horseman’ and ‘Spider-Man: Far From Home’,The final episodes of “Bojack Horseman” hit Netflix. And the most recent “Spider-Man” movie airs on Starz.,https://www.nytimes.com/2020/01/31/arts/television/whats-on-tv-friday-bojack-horseman-and-spider-man-far-from-home.html
2020-01-31,An Outbreak of Racist Sentiment as Coronavirus Reaches Australia,"A newspaper front page called it a “Chinese virus.” Fake posts have warned people to avoid Chinese products. As the outbreak spreads, some worry about xenophobia.",https://www.nytimes.com/2020/01/31/world/australia/coronavirus-racism-chinese.html
2020-01-31,Word + Quiz: ebullience,This word has appeared in 14 articles on NYTimes.com in the past year.,https://www.nytimes.com/2020/01/31/learning/word-quiz-ebullience.html
2020-01-31,Super Bowl LIV,What are your favorite things about Super Bowl Sunday?,https://www.nytimes.com/2020/01/31/learning/super-bowl-liv.html
2020-01-31,"News Quiz: Kobe Bryant, Middle East Peace Plan, Grammy Awards",Did you follow the headlines this week?,https://www.nytimes.com/interactive/2020/01/31/briefing/kobe-bryant-middle-east-peace-plan-grammy-awards-news-quiz.html
2020-01-31,Late Night Dissects Alan Dershowitz’s Unimpeachable Logic,"Seth Meyers took a closer look at Dershowitz’s “public interest” argument at President Trump’s impeachment trial, eventually concluding that it was “absolutely insane.”",https://www.nytimes.com/2020/01/31/arts/television/seth-meyers-jimmy-kimmel-late-night-trump.html
2020-01-31,Lesson of the Day: ‘Holding Tight to a Racing Tradition’,"In this lesson, students will learn about the competitive sport of Indian Relay and reflect on sports, and other traditions, that are culturally important in their own family.",https://www.nytimes.com/2020/01/31/learning/lesson-of-the-day-holding-tight-to-a-racing-tradition.html
2020-01-31,"Here’s What Pete Buttigieg Is Saying in Iowa, and Why",We analyzed the stump speeches that six Democratic presidential candidates gave in Iowa in the final weeks before the caucuses. Here’s a breakdown of Mr. Buttigieg’s.,https://www.nytimes.com/interactive/2020/01/31/us/politics/pete-buttigieg-campaign-speech.html
2020-01-31,"Here’s What Elizabeth Warren Is Saying in Iowa, and Why",We analyzed the stump speeches that six Democratic presidential candidates gave in Iowa in the final weeks before the caucuses. Here’s a breakdown of Ms. Warren’s.,https://www.nytimes.com/interactive/2020/01/31/us/politics/elizabeth-warren-campaign-speech.html
2020-01-31,"In Jenny Offill’s ‘Weather,’ Paranoia Is Delivered With Humor",Offill’s melancholy and satirical new novel is narrated by a woman who worries about everything from her troubled brother to climate change.,https://www.nytimes.com/2020/01/31/books/review-weather-jenny-offill.html
2020-01-31,"Here’s What Joe Biden Is Saying in Iowa, and Why",We analyzed the stump speeches that six Democratic presidential candidates gave in Iowa in the final weeks before the caucuses. Here’s a breakdown of Mr. Biden’s.,https://www.nytimes.com/interactive/2020/01/31/us/politics/joe-biden-campaign-speech.html
2020-01-31,"Here’s What Andrew Yang Is Saying in Iowa, and Why",We analyzed the stump speeches that six Democratic presidential candidates gave in Iowa in the final weeks before the caucuses. Here’s a breakdown of Mr. Yang’s.,https://www.nytimes.com/interactive/2020/01/31/us/politics/andrew-yang-campaign-speech.html
2020-01-31,Bogus Populism and Bad Music,Readers respond to recent issues of the Sunday Book Review.,https://www.nytimes.com/2020/01/31/books/review/bogus-populism-and-bad-music.html
2020-01-31,"Here’s What Bernie Sanders Is Saying in Iowa, and Why",We analyzed the stump speeches that six Democratic presidential candidates gave in Iowa in the final weeks before the caucuses. Here’s a breakdown of Mr. Sanders’s.,https://www.nytimes.com/interactive/2020/01/31/us/politics/bernie-sanders-campaign-speech.html
2020-01-31,The Closing Arguments of the 2020 Democrats in Iowa,We analyzed the stump speeches that six Democratic presidential candidates gave in the final weeks before the Iowa caucuses. Here’s a breakdown.,https://www.nytimes.com/interactive/2020/01/31/us/politics/presidential-candidates-campaign-speeches.html
2020-01-31,How Bad Will the Coronavirus Outbreak Get? Here Are 6 Key Factors,Here’s what early research says about how the pathogen behaves and the factors that will determine how far it will spread.,https://www.nytimes.com/interactive/2020/world/asia/china-coronavirus-contain.html
2020-01-31,"Here’s What Amy Klobuchar Is Saying in Iowa, and Why",We analyzed the stump speeches that six Democratic presidential candidates gave in Iowa in the final weeks before the caucuses. Here’s a breakdown of Ms. Klobuchar’s.,https://www.nytimes.com/interactive/2020/01/31/us/politics/amy-klobuchar-campaign-speech.html
