,date,url,headline,articles,doc_type,material_type,section,keywords
504,2021-05-05,https://www.nytimes.com/2021/05/05/world/the-pandemic-may-have-accelerated-the-american-drop-in-birthrates.html,The pandemic may have accelerated the American drop in birthrates.,,article,News,,['internal-essential']
505,2021-05-05,https://www.nytimes.com/2021/05/05/business/media/nyt-new-york-times-earnings-q1-2021.html,The New York Times Tops 7.8 Million Subscribers as Growth Slows,"The publisher added 301,000 digital subscribers for the first quarter, the slowest gain in over a year. Profits jumped, beating Wall Street expectations.",article,News,,"['Newspapers', 'News and News Media', 'Company Reports']"
506,2021-05-05,https://www.nytimes.com/2021/05/05/business/dealbook/goldman-banks-office.html,"Bankers, Please Return to Your Desks",Goldman Sachs is the latest to call an end to remote work.,article,News,,"['Banking and Financial Institutions', 'Interest Rates', 'Virtual Currency', 'Social Media']"
507,2021-05-05,https://www.nytimes.com/2021/05/05/style/hard-to-find-espresso-maker-sofas-jacuzzi.html,Forget NFTs. What about the HTF (Hard to Find)?,"As Americans with disposable income start shopping again, an odd assortment of products like espresso equipment, sofas and natural deodorant have become sudden hot properties.",article,News,,"['Shortages', 'Shopping and Retail', 'Quarantine (Life and Culture)']"
508,2021-05-05,https://www.nytimes.com/2021/05/05/world/europe/uk-election-boris-johnson-scotland-independence.html,"U.K. Vote Is Likely to Back Boris Johnson, and Scottish Separatists","The prime minister’s Conservative Party stands to gain at the polls on Thursday, despite ethical accusations against him. But growth in support for the Scottish National Party could create turmoil.",article,News,,"['Elections', 'Politics and Government', 'Secession and Independence Movements', 'Legislatures and Parliaments', 'Referendums', 'Nationalism (Theory and Philosophy)']"
509,2021-05-05,https://www.nytimes.com/2021/05/05/world/a-social-science-experiment-suggests-100-vaccination-incentives-can-pay-off.html,A social science experiment suggests $100 vaccination incentives can pay off.,,article,News,,['internal-essential']
510,2021-05-05,https://www.nytimes.com/2021/05/05/business/the-gates-divorce-has-implications-for-their-foundation.html,The Gates divorce has implications for their foundation.,,article,News,,[]
511,2021-05-05,https://www.nytimes.com/2021/05/05/business/dogecoin-crypto-price.html,Dogecoin continues its scarcely believable surge.,"The cryptocurrency that started as a joke is up by roughly 14,000 percent this year.",article,News,,['Virtual Currency']
512,2021-05-05,https://www.nytimes.com/2021/05/05/us/california-reopening-covid.html,California Reaches More Reopening Milestones,"Wednesday: The state is reopening, but some regions aren’t moving as quickly as others. Also: A bear hits the recall campaign trail.",article,briefing,,['Coronavirus Reopenings']
513,2021-05-05,https://www.nytimes.com/2021/05/05/health/covid-vaccine-curevac.html,This New Covid Vaccine Could Bring Hope to the Unvaccinated World,The German company CureVac hopes its RNA vaccine will rival those made by Moderna and Pfizer-BioNTech. It could be ready next month.,article,News,,"['Clinical Trials', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'RNA (Ribonucleic Acid)', 'your-feed-healthcare']"
514,2021-05-05,https://www.nytimes.com/2021/05/05/style/bill-melinda-gates-divorce-settlement.html,"Who Gets Xanadu 2.0, the Gates Family Mansion?","Melinda Gates, at least, has been open about her desire to live in a smaller house.",article,News,,"['High Net Worth Individuals', 'Real Estate and Housing (Residential)']"
515,2021-05-05,https://www.nytimes.com/2021/05/05/technology/personaltech/apple-google-task-reminders.html,How to Power Up Your To-Do List,The free task-reminder app on your phone can keep you and your projects on track.,article,News,,"['Android (Operating System)', 'iOS (Operating System)', 'Mobile Applications', 'Content Type: Service']"
516,2021-05-05,https://www.nytimes.com/slideshow/2021/05/05/realestate/what-you-get-for-750000.html,"What You Get for $750,000","A circa-1900 brick house in Lancaster, Pa.; a one-bedroom condo in New York City; and a two-bedroom condo overlooking Troup Square in Savannah, Ga.",multimedia,Slideshow,,['Real Estate and Housing (Residential)']
517,2021-05-05,https://www.nytimes.com/2021/05/05/realestate/home-prices-pennsylvania-new-york-and-georgia.html,"$750,000 Homes in Pennsylvania, New York and Georgia","A circa-1900 brick house in Lancaster, a one-bedroom condo in New York City and a two-bedroom condo overlooking Troup Square in Savannah.",article,News,,['Real Estate and Housing (Residential)']
518,2021-05-05,https://www.nytimes.com/2021/05/05/us/james-balagia-dwi-dude-texas.html,Texas Lawyer Gets 15 Years for Scheme to Defraud Cocaine Traffickers,"A lawyer known as the D.W.I. Dude pocketed money that he told drug dealers would be used to bribe officials, prosecutors said.",article,News,,"['Drug Abuse and Traffic', 'Money Laundering', 'Drunken and Reckless Driving', 'Bribery and Kickbacks', 'Frauds and Swindling', 'Extradition']"
519,2021-05-05,https://www.nytimes.com/2021/05/05/technology/facebook-trump-ban-upheld.html,Facebook Oversight Board Upholds Social Network’s Ban of Trump,A company-appointed panel ruled that the ban was justified at the time but added that the company should reassess its action and make a final decision in six months.,article,News,,"['Social Media', 'Rumors and Misinformation', 'Storming of the US Capitol (Jan, 2021)', 'News and News Media', 'Computers and the Internet', 'Censorship', 'Corporate Social Responsibility', 'Presidential Election of 2020', 'United States Politics and Government']"
520,2021-05-05,https://www.nytimes.com/2021/05/05/world/europe/india-delegation-isolating-g7.html,Indian Official Self-Isolates at G7 Talks After Possible Covid Exposure,"Subrahmanyam Jaishankar, India’s foreign minister, is in London for meetings before a June summit of leaders from the world’s top industrial powers.",article,News,,['Coronavirus (2019-nCoV)']
521,2021-05-05,https://www.nytimes.com/slideshow/2021/05/05/realestate/a-peruvian-compound-12000-feet-in-the-air.html,"A Peruvian Compound 12,000 Feet in the Air","A six-acre compound at the base of the Cordillera Blanca mountain range near Huaraz, Peru, is on the market for $1.6 million.",multimedia,Slideshow,,['Real Estate and Housing (Residential)']
522,2021-05-05,https://www.nytimes.com/2021/05/05/realestate/house-hunting-in-peru-an-eco-compound-in-the-andes-for-1-6-million.html,House Hunting in Peru: An Eco-Compound in the Andes for $1.6 Million,"The pandemic and political upheaval have destabilized Peru’s economy, but housing demand is gradually returning, spurring some optimism for 2021.",article,News,,['Real Estate and Housing (Residential)']
523,2021-05-05,https://www.nytimes.com/2021/05/05/arts/design/north-south-korea-kunstmuseum-bern.html,"Korean Art Goes on Show, With Protests From North and South","A rare exhibition, at a museum in Switzerland, brings together works that, despite sharing a common cultural tradition, come from different worlds.",article,News,,"['Art', 'Collectors and Collections', 'International Relations']"
524,2021-05-05,https://www.nytimes.com/2021/05/05/fashion/chanel-saint-laurent-cruise-collection.html,What Will We Wear When It’s Over?,"Be it the Saint Laurent fall offering or the Chanel cruise collection, designers are dreaming about what a post-pandemic wardrobe may look like.",article,News,,"['Fashion and Apparel', 'your-feed-fashion']"
525,2021-05-05,https://www.nytimes.com/interactive/2021/05/05/podcasts/texas-school-reopenings-covid.html,When a School Restarts but Students Can’t,Working on the audio documentary “Odessa” gave one producer a painful look at the post-lockdown emotional struggles of teenagers.,multimedia,Interactive Feature,,"['Coronavirus Reopenings', 'Education (K-12)', 'Football', 'Mental Health and Disorders']"
526,2021-05-05,https://www.nytimes.com/2021/05/05/movies/mothers-day-movies-streaming.html,"For Mother’s Day, Movies All About ‘Mother’",Mom’s the word — the only word — in the titles of these films to stream that celebrate the darker side of motherhood.,article,News,,['Movies']
527,2021-05-05,https://www.nytimes.com/2021/05/05/movies/David-Oyelowo-Water-Man.html,David Oyelowo Fights for Representation in Family Films,The actor turned to directing after an eye-opening discussion with his son. He realized he couldn’t rely on Hollywood to find stories he wanted to tell.,article,News,,"['Movies', 'Content Type: Personal Profile', 'Black People', 'Blacks', 'Race and Ethnicity']"
528,2021-05-05,https://www.nytimes.com/2021/05/05/style/arizona-cannabis-snowflake.html,A Religious Community and the Weed Farm in the Middle of It,The Arizona town of Snowflake has two great institutions.,article,News,,"['Marijuana', 'Agriculture and Farming', 'Greenhouses', 'Law and Legislation']"
529,2021-05-05,https://www.nytimes.com/2021/05/05/arts/dance/russell-janzen-duo-concertant.html,"Only Connect: Yearning for the Intimacy of a Danced, Onstage World","Russell Janzen of City Ballet misses the physical and emotional closeness forged onstage, which are lost working on Zoom and in socially distanced dancing.",article,News,,"['Dancing', 'Quarantine (Life and Culture)']"
530,2021-05-05,https://www.nytimes.com/2021/05/05/sports/indian-premier-league-ipl.html,Athletes Stranded After Suspension of the Indian Premier League,"The massive cricket competition, being played in a bubble despite India’s outbreak, was half over when positive tests shut it down.",article,News,,"['Cricket (Game)', 'Coronavirus (2019-nCoV)']"
531,2021-05-05,https://www.nytimes.com/2021/05/05/opinion/trump-facebook-oversight-board.html,"Good Riddance, Donald Trump?","A Facebook-appointed panel avoided a clear decision about Trump’s heinous online behavior. It’s kind of perfect, actually.",article,Op-Ed,,"['Rumors and Misinformation', 'Storming of the US Capitol (Jan, 2021)', 'United States Politics and Government', 'Social Media']"
532,2021-05-05,https://www.nytimes.com/2021/05/05/dining/make-this-bread.html,Make This Bread!,"J. Kenji López-Alt explored Jim Lahey and Mark Bittman’s no-knead bread this week, and offered an update and a few other recipes to try.",article,News,,"['Cooking and Cookbooks', 'Content Type: Service', 'Bread']"
533,2021-05-05,https://www.nytimes.com/2021/05/05/world/europe/france-belgium-border-moved.html,"A Farmer Moved a 200-Year-Old Stone, and the French-Belgian Border",A marker that was moved seven feet into French territory by a farmer in Belgium might have changed the countries’ border forever if not for a sharp-eyed group of friends.,article,News,,['Territorial Disputes']
534,2021-05-05,https://www.nytimes.com/2021/05/05/science/eta-aquarids-meteor-shower.html,Watch the Eta Aquariids Meteor Shower Peak in Night Skies,"Meteor showers can light up night skies from dusk to dawn, and if you’re lucky you might be able to catch a glimpse.",article,News,,"['Meteors and Meteorites', 'Content Type: Service']"
535,2021-05-05,https://www.nytimes.com/2021/05/05/climate/climate-change-sea-level-rise.html,Emissions Cuts Could Drop the Impact of Melting Ice on Oceans by Half,A new study said that limiting warming to 1.5 degrees Celsius could reduce sea level rise from melting ice sheets from about 10 inches to about five by 2100.,article,News,,"['Global Warming', 'Greenhouse Gas Emissions', 'Ice', 'Oceans and Seas']"
536,2021-05-05,https://www.nytimes.com/2021/05/05/opinion/letters/covid-herd-immunity.html,What if We Can’t Reach Herd Immunity?,Readers express frustration that those who refuse to get the vaccine are putting others at risk.,article,Letter,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'United States Politics and Government']"
537,2021-05-05,https://www.nytimes.com/2021/05/05/business/peloton-recall-tread-plus.html,Peloton Recalls Treadmills After Injuries and a Child’s Death,The chief executive of Peloton said the company “made a mistake” by initially resisting a U.S. safety agency’s warning about the devices last month.,article,News,,"['Recalls and Bans of Products', 'Accidents and Safety', 'Sporting Goods and Equipment', 'Consumer Protection', 'internal-storyline-no']"
